# 20230814T1614
index	sample	cell	alt_id	read_type	data_source	file_source	project	file_rel_path	file_date	file_group	group_date	matched
445	HG03807	20211019_211006_21-lee-006_PCT0053_2-A5-D5	20211019_211006_21-lee-006_PCT0053_2-A5-D5	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG03807/20211019_211006_21-lee-006_PCT0053_2-A5-D5_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	54ed29aacd68970177c3cdbf74c18ccb	2021	1
446	HG04036	m54329U_210411_022852	m54329U_210411_022852	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG04036/m54329U_210411_022852.hifi_reads.fastq.gz	2021	ac2d6b85185dcb78eb9212e22be7c149	2021	1
447	HG04036	m64076_210405_202313	m64076_210405_202313	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG04036/m64076_210405_202313.hifi_reads.fastq.gz	2021	ac2d6b85185dcb78eb9212e22be7c149	2021	1
448	HG04036	m64076_210408_003515	m64076_210408_003515	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG04036/m64076_210408_003515.hifi_reads.fastq.gz	2021	ac2d6b85185dcb78eb9212e22be7c149	2021	1
449	HG04036	m64076_210411_021355	m64076_210411_021355	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG04036/m64076_210411_021355.hifi_reads.fastq.gz	2021	ac2d6b85185dcb78eb9212e22be7c149	2021	1
450	HG04036	m64076_210412_082528	m64076_210412_082528	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG04036/m64076_210412_082528.hifi_reads.fastq.gz	2021	ac2d6b85185dcb78eb9212e22be7c149	2021	1
451	HG04036	HG04036_20210922_UL_eee-prom1-2B-PAH80217_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20210922_UL_eee-prom1-2B-PAH80217_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20210922_UL_eee-prom1-2B-PAH80217_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
452	HG04036	HG04036_20211006_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211006_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211006_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
453	HG04036	HG04036_20211008_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211008_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211008_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
454	HG04036	HG04036_20211207_UL_eee-prom1-1B-PAI76381_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211207_UL_eee-prom1-1B-PAI76381_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211207_UL_eee-prom1-1B-PAI76381_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
455	HG04036	HG04036_20211220_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211220_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211220_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
456	HG04036	HG04036_20211220_UL_eee-prom1-1F-PAJ02848_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211220_UL_eee-prom1-1F-PAJ02848_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211220_UL_eee-prom1-1F-PAJ02848_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
457	HG04036	HG04036_20211221_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	HG04036_20211221_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG04036/HG04036_20211221_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	8547db250b5b0d0f98ea6f39c5dd01c1	2023	1
458	HG04217	m64039_210119_191818	JAX_HiFi_HG04217_m64039_210119_191818	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG04217/m64039_210119_191818/JAX_HiFi_HG04217_m64039_210119_191818.fastq.gz	2021	39ffee5e8db364ac8ec304bf35600bbe	2022	1
459	HG04217	m64119_210212_015818	JAX_HiFi_HG04217_m64119_210212_015818	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG04217/m64119_210212_015818/JAX_HiFi_HG04217_m64119_210212_015818.fastq.gz	2021	39ffee5e8db364ac8ec304bf35600bbe	2022	1
460	HG04217	m64119_210213_082612	JAX_HiFi_HG04217_m64119_210213_082612	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG04217/m64119_210213_082612/JAX_HiFi_HG04217_m64119_210213_082612.fastq.gz	2021	39ffee5e8db364ac8ec304bf35600bbe	2022	1
461	HG04217	20210903_210825_21-lee-006_PCT0053_2-A9-D9	20210903_210825_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG04217/20210903_210825_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	f40291c36172ec842fe671faee73ae2a	2021	1
462	HG04217	20210913_210831_21-lee-006_PCT0053_2-A9-D9	20210913_210831_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG04217/20210913_210831_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	f40291c36172ec842fe671faee73ae2a	2021	1
463	NA12329	m64076_220122_011847	m64076_220122_011847	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA12329/m64076_220122_011847.hifi_reads.fastq.gz	2022	3df8d2ce624eaf6f13eb4e9f8f3eaedb	2022	1
464	NA12329	m64076_220126_113534	m64076_220126_113534	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA12329/m64076_220126_113534.hifi_reads.fastq.gz	2022	3df8d2ce624eaf6f13eb4e9f8f3eaedb	2022	1
465	NA12329	m64076_220128_015732	m64076_220128_015732	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA12329/m64076_220128_015732.hifi_reads.fastq.gz	2022	3df8d2ce624eaf6f13eb4e9f8f3eaedb	2022	1
466	NA18534	m64039_220124_154343	JAX_HiFi_NA18534_m64039_220124_154343	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18534/m64039_220124_154343/JAX_HiFi_NA18534_m64039_220124_154343.fastq.gz	2022	2a9de7464d856df38abe22cc11580a8b	2022	1
467	NA18534	m64119_220117_195935	JAX_HiFi_NA18534_m64119_220117_195935	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18534/m64119_220117_195935/JAX_HiFi_NA18534_m64119_220117_195935.fastq.gz	2022	2a9de7464d856df38abe22cc11580a8b	2022	1
468	NA18534	m64119_220124_155829	JAX_HiFi_NA18534_m64119_220124_155829	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18534/m64119_220124_155829/JAX_HiFi_NA18534_m64119_220124_155829.fastq.gz	2022	2a9de7464d856df38abe22cc11580a8b	2022	1
469	NA18534	20220223_220216_21-lee-006_PC24B149_2F	20220223_220216_21-lee-006_PC24B149_2F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18534/20220223_220216_21-lee-006_PC24B149_2F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	7a4db8e7b4ba8ac6de11b44692e261ca	2021	1
470	NA18534	20220228_220223_21-lee-006_PC24B149_2F	20220228_220223_21-lee-006_PC24B149_2F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18534/20220228_220223_21-lee-006_PC24B149_2F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	7a4db8e7b4ba8ac6de11b44692e261ca	2021	1
471	NA18939	m54329U_220222_004435	m54329U_220222_004435	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m54329U_220222_004435.hifi_reads.fastq.gz	2022	3600f15e78324b3ea90c1a318ffc9d83	2023	1
472	NA18939	m64076_220402_104632	m64076_220402_104632	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220402_104632.hifi_reads.fastq.gz	2022	3600f15e78324b3ea90c1a318ffc9d83	2023	1
473	NA18939	m64076_220403_214315	m64076_220403_214315	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220403_214315.hifi_reads.fastq.gz	2022	3600f15e78324b3ea90c1a318ffc9d83	2023	1
474	NA18939	m64076_220405_084052	m64076_220405_084052	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220405_084052.hifi_reads.fastq.gz	2022	3600f15e78324b3ea90c1a318ffc9d83	2023	1
475	NA18989	m64039_210506_192609	JAX_HiFi_NA18989_m64039_210506_192609	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210506_192609/JAX_HiFi_NA18989_m64039_210506_192609.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
476	NA18989	m64039_210508_014218	JAX_HiFi_NA18989_m64039_210508_014218	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210508_014218/JAX_HiFi_NA18989_m64039_210508_014218.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
477	NA18989	m64039_210616_161955	JAX_HiFi_NA18989_m64039_210616_161955	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210616_161955/JAX_HiFi_NA18989_m64039_210616_161955.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
478	NA18989	m64039_211119_203548	JAX_HiFi_NA18989_m64039_211119_203548	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_211119_203548/JAX_HiFi_NA18989_m64039_211119_203548.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
479	NA18989	m64119_210501_214725	JAX_HiFi_NA18989_m64119_210501_214725	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_210501_214725/JAX_HiFi_NA18989_m64119_210501_214725.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
480	NA18989	m64119_211008_181054	JAX_HiFi_NA18989_m64119_211008_181054	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_211008_181054/JAX_HiFi_NA18989_m64119_211008_181054.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
481	NA18989	m64119_211012_184602	JAX_HiFi_NA18989_m64119_211012_184602	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_211012_184602/JAX_HiFi_NA18989_m64119_211012_184602.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1
482	NA18989	20210510_210428_21-lee-006_PCT0053_2-A9-D9	20210510_210428_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18989/20210510_210428_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	594e3b2055321e7ff8e9603f375d24ca	2021	1
483	NA18989	20210519_210512_21-lee-006_PCT0053_2-A9-D9	20210519_210512_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18989/20210519_210512_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	594e3b2055321e7ff8e9603f375d24ca	2021	1
484	NA19036	m64076_220125_004322	m64076_220125_004322	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220125_004322.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1
485	NA19036	m64076_220129_125006	m64076_220129_125006	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220129_125006.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1
486	NA19036	m64076_220130_234407	m64076_220130_234407	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220130_234407.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1
487	NA19238	m54336U_191015_222230	m54336U_191015_222230	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m54336U_191015_222230.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
488	NA19238	m54336U_191017_101413	m54336U_191017_101413	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m54336U_191017_101413.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
489	NA19238	m64039_190817_141701	m64039_190817_141701	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190817_141701.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
490	NA19238	m64039_190818_202358	m64039_190818_202358	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190818_202358.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
491	NA19238	m64039_190828_220241	m64039_190828_220241	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190828_220241.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
492	NA19238	m64039_190830_040857	m64039_190830_040857	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190830_040857.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
493	NA19238	m64039_190831_102034	m64039_190831_102034	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190831_102034.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
494	NA19238	m64039_190901_163200	m64039_190901_163200	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190901_163200.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1
495	NA19239	m54336U_191005_142313	m54336U_191005_142313	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m54336U_191005_142313.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
496	NA19239	m54336U_191007_123158	m54336U_191007_123158	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m54336U_191007_123158.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
497	NA19239	m64039_190823_190750	m64039_190823_190750	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190823_190750.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
498	NA19239	m64039_190910_140737	m64039_190910_140737	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190910_140737.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
499	NA19239	m64039_190911_201425	m64039_190911_201425	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190911_201425.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
500	NA19239	m64039_190915_204135	m64039_190915_204135	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190915_204135.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
501	NA19239	m64039_190917_025247	m64039_190917_025247	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190917_025247.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1
502	NA19239	20220510_220504_21-lee-006_PC24B149_3F	20220510_220504_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220510_220504_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1
503	NA19239	20220515_220510_21-lee-006_PC24B149_3F	20220515_220510_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220515_220510_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1
504	NA19239	20220517_220511_21-lee-006_PC24B149_3F	20220517_220511_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220517_220511_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1
505	NA19240	m54336U_190827_013439	m54336U_190827_013439	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190827_013439.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1
506	NA19240	m54336U_190828_075428	m54336U_190828_075428	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190828_075428.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1
507	NA19240	m54336U_190829_230546	m54336U_190829_230546	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190829_230546.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1
508	NA19240	m64039_190922_223056	m64039_190922_223056	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m64039_190922_223056.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1
509	NA19240	m64039_190930_063309	m64039_190930_063309	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m64039_190930_063309.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1
510	NA19317	m64039_210601_195743	JAX_HiFi_NA19317_m64039_210601_195743	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64039_210601_195743/JAX_HiFi_NA19317_m64039_210601_195743.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1
511	NA19317	m64039_210607_200243	JAX_HiFi_NA19317_m64039_210607_200243	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64039_210607_200243/JAX_HiFi_NA19317_m64039_210607_200243.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1
512	NA19317	m64039_210617_232851	JAX_HiFi_NA19317_m64039_210617_232851	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64039_210617_232851/JAX_HiFi_NA19317_m64039_210617_232851.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1
513	NA19317	m64119_210702_094450	JAX_HiFi_NA19317_m64119_210702_094450	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64119_210702_094450/JAX_HiFi_NA19317_m64119_210702_094450.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1
514	NA19317	m64119_220501_151001	JAX_HiFi_NA19317_m64119_220501_151001	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64119_220501_151001/JAX_HiFi_NA19317_m64119_220501_151001.fastq.gz	2022	d54e1a1532a39804ddcf7b3fd70e3906	2022	1
